sep=;
eventid;year;month;day;country;country_txt;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;gname;gsubname;gname2;gsubname2;gname3;gsubname3;motive;guncertain1;individual;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;adatforras
IRQ330;2017;1;20;N/A;Iraq;Middle East;Ninewa;Mosul - Old City;36.3455;43.1278;N/A;N/A;N/A;20 Jan 2017, an elderly man and his grandson lost their lives when a Daesh unmanned aerial vehicle dropped an explosive device on their home in the western Bab al-Toub neighborhood (Old City district) of Mosul.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Press TV;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR1164;2017;1;20;N/A;Syria;Middle East;Aleppo;Mansura;35.7642;37.2095;N/A;N/A;N/A;An unidentified drone targeted the Nour Al-Din Al-Zenki Movement and Jabhat Fateh al Sham in the western countryside of Aleppo, killing three soldiers.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Military Forces;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;SOHR;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
201701260035;2017;1;26;95;Iraq;Middle East & North Africa;Diyala;Rashid;33.773534;44.659941;1;0;The incident occurred in the Bab al-Darb area.;"01/26/2017: A drone dropped an explosive device on a civilian residence in Rashid, Diyala, Iraq. At least three people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).";1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;76;House/Apartment/Residence;Not Applicable;House;95;Iraq;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State of Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;An explosive device dropped from a drone was used in the attack.;0;0;0;3;0;0;-9;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Iraq: Security Roundup 1900 GMT 26 January 2017,"" Summary, January 26, 2017.";N/A;N/A;START Primary Collection;0;1;0;1;GTD
IRQ415;2017;1;26;N/A;Iraq;Middle East;Ninewa;Mosul - Old City;36.3455;43.1278;N/A;N/A;N/A;"On 26 January 2017, IS drones dropped explosives on a house in Bab el Toub neighborhood (Old City district), central Mosul; wounding 3 civilians.";N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Iraqi News;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ473;2017;1;29;N/A;Iraq;Middle East;Ninewa;Mosul - Old City;36.3455;43.1278;N/A;N/A;N/A;On 29 January 2017, IS militants guided drones killed 1 civilian and injured 2 others near Al Farouk neighborhood (Old City district), Mosul.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;1;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Iraqi News;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
201701290053;2017;1;29;95;Iraq;Middle East & North Africa;Nineveh;Mosul;36.354146;43.143571;1;0;The incident occurred in the Faruq area.;"01/29/2017: Assailants dropped explosive devices from a drone in Faruq area, Mosul, Nineveh, Iraq. One person was killed and two people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).";1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;Not Applicable;Civilians;95;Iraq;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State of Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;Explosive devices dropped by a drone were used in the attack.;1;0;0;2;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Iraq: Security Roundup 1900 GMT 29 January 2017,"" Summary, January 27, 2017.";N/A;N/A;START Primary Collection;0;1;0;1;GTD
SYR1728;2017;1;29;N/A;Syria;Middle East;Rural Damascus;Hosh al-Dawahira;33.5472;36.46;N/A;N/A;N/A;Jaysh al Islam fighters destroyed an unidentified drone in Hosh Al-Dawahira of Eastern Ghota. No fatalities were reported.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Jaysh al Islam;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;SOHR;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ483;2017;1;30;N/A;Iraq;Middle East;Ninewa;Mosul;36.335;43.1189;N/A;N/A;N/A;On Jan 30th, IS militants carried out mortar and drone attacks in east Mosul along the Tigris River, killing 3 civilians and injuring 16 others.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Musings on Iraq;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
PSE3223;2017;1;31;N/A;Palestine;Middle East;Gaza Strip;Rafah;31.287;34.2595;N/A;N/A;N/A;Local sources said that an unidentified drone carried out an airstrike near Rafah, on January 31. Target not reported.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidentified Armed Group (Israel);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Liveuamap;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ537;2017;2;4;N/A;Iraq;Middle East;Ninewa;Mosul - Al-Hadbaa;36.396;43.1506;N/A;N/A;N/A;On Feb 04, IS militants carried out an attack on a civilian gathering in Rashidiyah neighborhood (Al-Hadbaa district) of northern Mosul via an improvised drone carrying a bomb, killing 3 civilians and injuring 5 others.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Basnews;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ567;2017;2;6;N/A;Iraq;Middle East;Ninewa;Mosul - Al-Hadbaa;36.396;43.1506;N/A;N/A;N/A;"On Feb 06, IS guided drones dropped rockets on a school in Sukkar neighborhood (Al-Hadbaa district), Mosul; killing 2 civilians (teachers) and injured 6 civilians (5 students and 1 teacher).";N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Iraqyoon;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ584;2017;2;7;N/A;Iraq;Middle East;Ninewa;Sinjar;36.2955;41.8932;N/A;N/A;N/A;On Feb 07, IS militant drone bombed Peshmerga position South of Sinjar (Shingal housing complex).;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Liveuamap; Twitter";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR2239;2017;2;7;N/A;Syria;Middle East;Deir ez Zor;Al-Panorama;35.302;40.0735;N/A;N/A;N/A;Alleged Islamic State drones dropped bombs around the Panorama roundabout, injuring regime soldiers.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;SOHR;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR2259;2017;2;7;N/A;Syria;Middle East;Deir ez Zor;Deir-ez-Zor;35.3319;40.1461;N/A;N/A;N/A;Alleged Islamic State drones dropped bombs around University of Euphrates in Deir-ez-Zor, injuring regime soldiers.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;SOHR;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
SYR2261;2017;2;7;N/A;Syria;Middle East;Deir ez Zor;Deir-ez-Zor - Al-Qosor;35.3379;40.1268;N/A;N/A;N/A;Alleged Islamic State drones dropped bombs around Qusour, injuring regime soldiers.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;SOHR;N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
201702080015;2017;2;8;95;Iraq;Middle East & North Africa;Nineveh;Mosul;36.354146;43.143571;1;0;The incident occurred in the Jazair neighborhood.;02/08/2017: An explosive device carried by a drone detonated in Jazair neighborhood, Mosul, Nineveh, Iraq. At least one person was killed and six other people, including humanitarian workers, were injured in the blast. This was one of three similar attacks in different Mosul neighborhoods on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.;1;1;1;0;1;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;12;NGO;N/A;N/A;Unknown;Aid Workers;95;Iraq;14;Private Citizens & Property;N/A;N/A;Not Applicable;Civilians;95;Iraq;Islamic State of Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;An explosive device dropped by a drone was used in the attack.;1;0;0;6;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Civilian killed, 19 wounded in IS attacks against Iraq's Mosul; IRAQ CONFLICT,"" EFE Newswire - Americas in Focus, February 9, 2017.";"""IS drones attacks on liberated areas of Mosul leave 20 casualties,"" Iraqi News, February 8, 2017.";"""BBCM: Terrorism Digest: 7-8 February 2017,"" BBC Monitoring, February 8, 2017.";START Primary Collection;0;1;0;1;GTD
201702080016;2017;2;8;95;Iraq;Middle East & North Africa;Nineveh;Mosul;36.354146;43.143571;1;0;The incident occurred in the Arabi neighborhood.;02/08/2017: An explosive device carried by a drone detonated in Arabi neighborhood, Mosul, Nineveh, Iraq. At least nine people, including six Iraqi Volunteer Forces members, were injured in the blast. This was one of three similar attacks in different Mosul neighborhoods on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.;1;1;1;0;1;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;4;Military;39;Paramilitary;Iraqi Volunteer Forces;Fighters;95;Iraq;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;Not Applicable;Civilians;95;Iraq;Islamic State of Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;An explosive device dropped by a drone was used in the attack.;0;0;0;9;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Civilian killed, 19 wounded in IS attacks against Iraq's Mosul; IRAQ CONFLICT,"" EFE Newswire - Americas in Focus, February 9, 2017.";"""IS drones attacks on liberated areas of Mosul leave 20 casualties,"" Iraqi News, February 8, 2017.";"""BBCM: Terrorism Digest: 7-8 February 2017,"" BBC Monitoring, February 8, 2017.";START Primary Collection;0;1;0;1;GTD
201702080017;2017;2;8;95;Iraq;Middle East & North Africa;Nineveh;Mosul;36.354146;43.143571;1;0;The incident occurred in the Zuhur neighborhood.;02/08/2017: An explosive device carried by a drone detonated near a restaurant in Zuhur neighborhood, Mosul, Nineveh, Iraq. At least four employees were injured in the blast. This was one of three similar attacks in different Mosul neighborhoods on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.;1;1;1;0;1;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;1;Business;2;Restaurant/Bar/Café;Unknown;Restaurant;95;Iraq;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State of Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;An explosive device dropped by a drone was used in the attack.;0;0;0;4;0;0;1;3;Minor (likely < $1 million);-99;A restaurant was damaged in this attack.;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Civilian killed, 19 wounded in IS attacks against Iraq's Mosul; IRAQ CONFLICT,"" EFE Newswire - Americas in Focus, February 9, 2017.";"""IS drones attacks on liberated areas of Mosul leave 20 casualties,"" Iraqi News, February 8, 2017.";"""BBCM: Terrorism Digest: 7-8 February 2017,"" BBC Monitoring, February 8, 2017.";START Primary Collection;0;1;0;1;GTD
201702100009;2017;2;10;95;Iraq;Middle East & North Africa;Nineveh;Mosul;36.354146;43.143571;1;0;The incident occurred in the Nabi Yunus neighborhood.;02/10/2017: An explosive device carried by a drone detonated in the Nabi Yunus neighborhood of Mosul, Nineveh, Iraq. It is unknown if the blast resulted in casualties. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.;1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;20;Unknown;N/A;N/A;Unknown;Unknown;95;Iraq;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State of Iraq and the Levant (ISIL);Nineveh Province of the Islamic State;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;N/A;0;0;N/A;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Iraq: Security Roundup 1900 GMT 12 February 2017,"" Summary, February 11, 2017.";"""Terrorism: Roundup of Official ISIS Messages for 12 February,"" Twitter, February 12, 2017.";N/A;START Primary Collection;0;1;0;1;GTD
IRQ638;2017;2;11;N/A;Iraq;Middle East;Ninewa;Mosul - Al-Hadbaa;36.396;43.1506;N/A;N/A;N/A;On 11 February 2017, IS armed drone hits Iraqi army vehicle in Mosul's Rashidiya neighborhood (Al-Hadbaa district).;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Liveuamap; Twitter";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
IRQ651;2017;2;12;N/A;Iraq;Middle East;Ninewa;Mosul - Al-Salam;36.3072;43.1999;N/A;N/A;N/A;On 12 February 2017, IS armed drone hit a communication tower near Prophet Yunus (Al-Salam district) area in Mosul.;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State in Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"Liveuamap; Twitter";N/A;N/A;N/A;N/A;N/A;N/A;N/A;ACLED
201702120006;2017;2;12;95;Iraq;Middle East & North Africa;Nineveh;Mosul;36.354146;43.143571;1;0;The incident occurred in the Nabi Yunus neighborhood.;02/12/2017: An explosive device carried by a drone detonated in the Nabi Yunus neighborhood of Mosul, Nineveh, Iraq. At least four civilians were injured in the blast. This was one of five coordinated attacks in the area on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.;1;1;1;0;1;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;75;Village/City/Town/Suburb;Nabi Yunus Village;Village;95;Iraq;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State of Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;0;0;0;4;0;0;0;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""IS attacks on several areas of Mosul leaves at least 12 casualties,"" Iraqi News, February 12, 2017.";"""Iraq: Security Roundup 1900 GMT 12 February 2017,"" Summary, February 11, 2017.";"""Terrorism: Roundup of Mosul-Related ISIS Messages 6-12 February,"" Twitter, February 6, 2017.";START Primary Collection;0;1;0;1;GTD
201702120007;2017;2;12;95;Iraq;Middle East & North Africa;Nineveh;Mosul;36.354146;43.143571;1;0;The incident occurred in the Nabi Yunus neighborhood.;"02/12/2017: An explosive device carried by a drone detonated in Nabi Yunus, Mosul, Nineveh, Iraq. It is unknown if the blast resulted in casualties. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).";1;1;1;0;0;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;75;Village/City/Town/Suburb;Nabi Yunus Neighborhood;Neighborhood;95;Iraq;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State of Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;0;N/A;N/A;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;N/A;0;0;N/A;0;0;-9;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""Iraq: Security Roundup 1900 GMT 12 February 2017,"" Summary, February 11, 2017.";N/A;N/A;START Primary Collection;0;1;0;1;GTD
201702120011;2017;2;12;95;Iraq;Middle East & North Africa;Nineveh;Mosul;36.354146;43.143571;1;0;N/A;02/12/2017: An explosive device carried by a drone detonated at the Al Mithaq Market in Mosul, Nineveh, Iraq. At least one person was killed and four people were injured in the blast. This was one of five coordinated attacks in the area on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.;1;1;1;0;1;1;0;3;Bombing/Explosion;N/A;N/A;N/A;N/A;14;Private Citizens & Property;74;Marketplace/Plaza/Square;Al Mithaq;Market;95;Iraq;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Islamic State of Iraq and the Levant (ISIL);N/A;N/A;N/A;N/A;N/A;N/A;0;0;-99;0;1;7;Posted to website, blog, etc.;N/A;Explosives;12;Remote Trigger;N/A;N/A;N/A;N/A;A remote-controlled explosives-laden drone was used in the attack.;1;0;0;4;0;0;-9;N/A;N/A;N/A;N/A;0;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;"""IS attacks on several areas of Mosul leaves at least 12 casualties,"" Iraqi News, February 12, 2017.";"""Iraq: Security Roundup 1900 GMT 13 February 2017,"" Summary, February 11, 2017.";"""Terrorism: Roundup of Mosul-Related ISIS Messages 6-12 February,"" Twitter, February 6, 2017.";START Primary Collection;0;1;0;1;GTD
